CustomerID,Name,Gender,Age,Country,City,LoyaltyTier,SignupDate,ProductID,ProductCategory,ProductSubCategory,OrderID,OrderDate,Quantity,UnitPrice,TotalAmount,Discount%,PaymentMethod,Returned
72f4f3f7-5646-4ec8-a9c7-c043d36698e0,Jeffrey Cooper,Other,64,France,New Alexandermouth,Silver,2023-02-15,f236519c-c3c7-4f1e-8cf7-985d25ac050b,Clothing,Dress,1429f313-c920-4d09-bcbc-8319385c6300,2024-07-10,3,191.25,487.69,15.0,Cash,Yes
e1d188c0-b6ee-4b7e-8e8f-e104e7b249ac,Rebecca Myers,Female,48,France,Cookport,Platinum,2023-03-19,b4e45791-97c6-4d2e-97fe-64688a983217,Sports,Athletic Wear,28a05393-b287-4d38-8424-29ca4759862b,2023-07-05,2,262.18,524.36,0.0,Cash,Yes
ad1533c2-a3e3-4687-ae53-f90a919e99b3,Brittany Hays,Female,70,Japan,South Michael,Platinum,2022-10-04,06295d21-dc39-4d87-a9b9-309755923009,Electronics,Mobile,14cda370-8dd7-4c00-ba6f-312531290941,2023-05-24,2,813.87,1464.97,10.0,Bank Transfer,No
2ff8d92d-d1ee-4394-8c12-66d72977a498,Robert Ellis,Other,55,France,Johntown,Platinum,2023-05-27,5f9b0fc2-bfc7-4355-9fd7-824a5240b8d2,Clothing,Shoes,4598b443-40df-435b-ad3f-b038bba320de,2024-12-25,1,981.76,834.5,15.0,Credit Card,No
9d0b8f6a-7e64-4260-8690-2edc5256b32b,Mia Hernandez,Female,42,Australia,New Matthewland,Bronze,2023-09-22,a59f60f8-9f14-4d05-9252-a567e4026ec4,Clothing,Pants,02d7f49e-914b-4a36-9269-c1714ff19e8c,2024-12-14,1,367.72,367.72,0.0,Credit Card,Yes
a9b44dd3-45d0-4421-b8a9-2c9a35c46392,Mallory Mathews,Female,24,Japan,Port Taylor,Gold,2022-03-29,ca3ccce5-7b55-44cd-8931-7f22322466ac,Clothing,Shirt,57a8315d-e11d-4f44-a761-10f10bc25e89,2023-12-08,4,212.84,681.09,20.0,Credit Card,Yes
e50077e1-e329-4361-9e5a-2a8bbe24b5d5,Brett Hayden,Male,39,South Africa,East Meganville,Gold,2023-04-06,6723354a-d94a-4c72-94a4-b471d13f8cdf,Furniture,Bed,4c0a5ae5-5ddb-4324-8f74-99d7a952a90c,2023-08-22,2,238.18,381.09,20.0,Cash,No
9be8ea9c-7925-450b-bab6-1ed9106222b1,Jennifer Jimenez,Male,27,USA,New Kylefort,Gold,2023-10-06,038a8fb7-9049-492f-b391-b1d2737124bd,Clothing,Pants,7d27618e-d5af-4d69-8595-5846eaa48b3e,2024-10-28,4,211.11,675.55,20.0,Credit Card,Yes
58b8f898-ac57-464c-8d47-64e8e3a6496e,Brittany Malone,Male,54,South Africa,New Robertland,Gold,2022-09-12,40e5d26a-c70d-4efe-a566-9a1b52459113,Beauty,Skincare,3bf6c010-517c-4d13-a3bc-31666aec22e5,2024-07-12,1,253.73,215.67,15.0,PayPal,Yes
c3775dc0-2aaf-4319-99da-aa6cc4c89205,Stephen Palmer,Female,57,UK,West James,Silver,2022-11-14,e6738a04-bdad-42cb-bf6d-4116b491478d,Clothing,Shoes,1b293256-c0f1-4903-bcaf-24b85fcb5398,2024-03-03,1,13.14,11.83,10.0,Bank Transfer,No
e4c52a22-a3c6-448c-add6-784557b5958a,Charles Marshall,Female,31,Germany,Tammyborough,Bronze,2022-05-28,11b7b035-6bb6-4dc8-b22d-09811bbec40f,Electronics,Headphones,93692b15-72fb-49f1-a2e2-0a9ad05f82c4,2023-11-29,4,448.1,1523.54,15.0,Bank Transfer,Yes
bcf8f817-fcf9-4f95-994a-947e907d7543,Anthony Roberson,Other,66,France,South Grantfort,Silver,2023-10-23,993890e3-7e33-4af3-8e37-fa645ae6406e,Beauty,Fragrance,50eb6b54-d7e8-46a5-9010-eb96353066bb,2024-05-10,5,348.87,1744.35,0.0,Bank Transfer,No
dae49230-1533-4861-a7c8-ca4eb75277f0,Anthony Boyd,Female,56,Germany,Carrollton,Gold,2023-01-07,112a80c3-2d7e-460f-a444-ab5c049523c8,Clothing,Shirt,6cb17572-de4c-4049-80da-a8cc70da9f51,2024-07-20,5,838.57,3563.92,15.0,PayPal,No
57e61637-f290-45ad-acfc-2a13e3a344cc,Mark Lloyd,Male,31,Australia,Suarezmouth,Gold,2022-12-12,ae5d1e38-b791-421f-a9ca-8d8b536b2070,Beauty,Haircare,02188659-9179-4337-be35-df0d39869d1e,2024-07-03,2,717.78,1363.78,5.0,Bank Transfer,No
3dea6bfb-17bc-4bec-85eb-2dd93a29788f,Robert Hopkins,Male,61,South Africa,Contrerasberg,Silver,2022-04-10,1fd1812f-46fd-4b9c-b1a1-bcbce334b2b3,Electronics,Headphones,cd5ca914-4897-4b92-88f6-7face7d6dd9f,2022-07-04,1,394.98,355.48,10.0,Cash,No
7cddc7b6-5e1d-4ea1-9662-f62ec4ccd173,Cynthia Clark,Male,49,Brazil,Millerberg,Platinum,2023-01-15,d9a4f325-bb9a-4c24-b14f-fb9250a5e620,Beauty,Skincare,3117c95c-a3f1-42b5-9349-dff4e01c7e5b,2023-07-13,4,262.38,997.04,5.0,Cash,No
e5c5460a-8d1f-4c92-aed1-28876b308e66,Rebecca Sanchez,Female,48,UK,Williamsborough,Silver,2023-05-02,9a5a85d4-f476-4106-aa09-afcffccbe564,Clothing,Dress,77bd69a7-c703-4d0a-8eb2-bde8cf3c18d8,2024-05-21,5,603.11,2864.77,5.0,Credit Card,No
b6fcd6f7-65fa-4d74-a057-9cd54303c7e0,Edward Sanchez,Female,21,Germany,Ruizchester,Bronze,2022-07-01,74988173-0522-4483-ab67-497aeab47f5e,Clothing,Shirt,4b39b47c-eaaf-4a74-806b-2c3265a9c0c3,2023-08-20,5,698.36,3491.8,0.0,Cash,Yes
e8d1cc0e-d5b4-442e-852c-3ba0b5283607,Brooke Lee,Other,34,India,West Maryfort,Silver,2022-07-14,afd7e6cf-4bc3-455c-a9e3-062f93120b23,Furniture,Table,b6847797-77f2-4e18-a45f-5952abc7d0a0,2023-04-02,4,285.73,1085.77,5.0,PayPal,No
cc8efba5-7678-42af-a782-bd73311f953e,Jamie Mejia,Female,28,Japan,Smallbury,Bronze,2023-07-10,be5c3df0-b3cf-44bf-9d28-090443e0be1c,Clothing,Shirt,a62f7b6e-e05b-4b53-89cf-92719df487f9,2024-07-15,5,61.63,292.74,5.0,Cash,No
5ba48072-69d3-4efe-833f-7a980d8fca37,Kelly Carr,Female,75,UK,Lake Austin,Silver,2023-06-12,df3acbe1-1689-49fe-88b9-75dc8323c660,Electronics,Laptop,15eeac3e-8b1e-41ce-99b7-a9e6a5d5044f,2023-06-18,5,715.4,3577.0,0.0,Credit Card,No
e3340478-96d8-4bb6-b2eb-00e83df139bb,Melanie Hansen,Male,52,Canada,New Walterside,Platinum,2022-07-23,4a484af9-54ff-4bbf-ba66-e1973f6329bb,Sports,Athletic Wear,bfa1132e-71d3-4670-8ce2-a4c1845739f0,2024-02-21,2,161.19,306.26,5.0,PayPal,Yes
6531adc7-b496-4d89-8f77-08691a656603,Edward Lewis,Female,72,UK,Port Diana,Gold,2023-08-14,dc4bf14d-007a-4c33-bb16-842e35c784d6,Sports,Gym Equipment,8350d9dc-55dc-4fec-9c82-de3cba13ac1b,2024-04-02,5,509.46,2547.3,0.0,Bank Transfer,Yes
7ad09972-3fa6-4eee-8cd8-9c7cbb239fce,Kelli Santiago,Male,21,India,Shannonfort,Silver,2023-08-29,c6c72d95-e400-41bf-98f0-4a9f0a294d80,Clothing,Pants,1494eb72-8101-4b5f-ac66-21d7f385a068,2024-10-07,5,835.94,3343.76,20.0,Cash,No
c17c7e97-8b22-4def-ad6a-132bcefa7e85,Holly Garcia,Male,47,UK,Robinsonfurt,Bronze,2023-09-14,cba646d0-5a11-42fc-aecb-6c34c8569259,Clothing,Pants,defe6b0a-9bd8-4be8-b3ea-e67506b88df6,2024-05-18,5,756.97,3784.85,0.0,Bank Transfer,Yes
81c4adac-7c61-4916-a490-3d7c53fa2a00,David Ramos,Male,36,India,Port Katie,Platinum,2023-07-22,2ba2a310-89e5-4ddb-b920-28cbc60b2a92,Beauty,Nails,304a0eec-717c-4fc1-857e-1522241d2a01,2024-11-15,5,728.97,2915.88,20.0,Bank Transfer,No
4f0ed2a2-06ba-4e70-922b-b35a906c84e1,Jaime Carpenter,Other,54,Brazil,Tannerton,Gold,2023-08-16,2da812a6-a05a-46e0-945b-cf1ce8cfb657,Sports,Footwear,315a0245-37b2-4f1d-be09-45d273b1fe17,2024-06-21,2,508.12,863.8,15.0,PayPal,Yes
a3ecc3ec-0e0b-494e-a009-b547765ee37a,Joseph Briggs,Male,22,South Africa,Allenport,Gold,2022-01-11,0e356a7e-5d76-4ac2-a370-d9a0e861f43a,Furniture,Chair,900fcf3b-18e7-4f21-b5d3-8d9936065e4e,2024-02-13,5,905.12,3846.76,15.0,Bank Transfer,No
65077bb2-ab2a-4dd5-8ce3-c0500bc8e721,Melissa Park,Female,19,Australia,Nelsonfort,Platinum,2022-10-10,b285ca0d-73df-4c45-b2d1-eaca13d345c6,Clothing,Shirt,b0afd92c-16d0-4f40-acc3-47c45947ec59,2024-08-19,2,441.18,838.24,5.0,Bank Transfer,Yes
8c1c993a-3702-4bad-852d-7cce930993a4,Grant Hamilton,Other,68,France,West Douglasview,Platinum,2022-10-29,891c11f2-ec0e-4b13-8cb4-681fca0fef31,Clothing,Pants,8da24766-9edc-4ff7-aabf-b809bfd03ad1,2024-06-06,1,901.5,766.27,15.0,Cash,No
65f2552f-432e-4ca1-9efd-27ac585d4e1c,Chelsea Medina,Female,47,India,West Jessicaland,Gold,2023-10-19,a763871f-d152-4fad-884f-2478c0bab250,Clothing,Jacket,e91a2ec5-a5b6-4255-9af9-767a1da939e4,2023-12-23,2,421.64,843.28,0.0,PayPal,Yes
4e375106-f719-4ad0-b626-8d396f49ba96,Ashley Reynolds,Other,24,France,North Mary,Gold,2022-05-24,96f2c3f5-119b-4478-8a4c-7db6d1da9cb6,Electronics,Tablet,c7ef535d-c7c4-4ba6-a1d2-d817b72e3619,2023-06-10,4,910.3,3095.02,15.0,Credit Card,No
52eb9b4f-18ca-4bb1-ae6e-650e457245bd,Tyler Willis,Female,70,Japan,Lake Adam,Platinum,2022-06-22,0d9e355a-8246-4889-b6c4-e8a0265df574,Electronics,Headphones,57ab148d-2e10-466d-a9ce-6548435038d9,2023-07-09,1,358.96,341.01,5.0,Cash,Yes
482e590e-8be7-4ab7-87cd-214ea3c53bd2,Daniel Ramos,Male,24,UK,Toddmouth,Gold,2023-11-06,bf903fbb-c782-4a8a-a516-984a9ba2b0b9,Electronics,Mobile,0bb99609-860c-4a9a-8eac-b03bb124944c,2024-02-01,5,226.51,906.04,20.0,Cash,Yes
56bc71eb-da4e-4080-84dc-8a4c423a342a,Leslie Russell,Female,43,Australia,Lake Cynthia,Platinum,2022-10-22,ec6cc0e4-b9ab-4918-9f53-cf38d80b4510,Furniture,Cabinet,95c8899e-8b69-4dde-b7c2-4b152039d088,2022-11-10,3,292.08,876.24,0.0,Credit Card,No
c4cfd646-e9d5-40ff-bcc9-4b7ac9b031bd,Megan Bennett,Female,45,Japan,East Gina,Bronze,2022-04-27,c16cc456-2961-4527-99a0-27cfee864df9,Sports,Accessories,d8881f0d-e98b-4948-bab2-7f00afc583ad,2024-04-19,5,76.62,363.94,5.0,Bank Transfer,No
6497b700-7dcc-4bb9-96db-71a1587173db,Andrea Daniels,Other,63,India,,Gold,2022-01-11,beb0a60a-0b2f-457b-85dd-b69126d41eb3,Clothing,Pants,3ed3d36b-570d-4cbd-a488-6e77b5584c77,2023-11-17,2,102.26,173.84,,Cash,No
972cbc57-443c-484a-937e-5ff077ba7221,Carolyn Mcclain,Male,20,USA,East Anthonymouth,Gold,2022-12-27,e783bc41-29ca-4800-ba73-73eaeaa4390a,Electronics,Laptop,55fc2928-69ed-456a-826b-1527c49a71cb,2023-03-08,2,424.19,805.96,5.0,Bank Transfer,Yes
9eeb4dfc-39ad-4555-8660-4e4bdbbc0272,Elizabeth Jennings,Female,53,South Africa,New Deanna,Gold,2023-10-18,47c673e8-b20e-4c8b-9ce7-3e3a3573d0d1,Clothing,Shirt,cfeb7283-a23c-43fb-b886-d31e1722d205,2024-11-30,1,171.76,171.76,0.0,Cash,No
77c4f545-0b80-4ff0-a8d1-9db1ce9a885d,Scott Byrd,Male,32,India,North Lindahaven,Silver,2022-05-10,bfb57dd4-0a80-47c8-9425-9f46e8791d32,Beauty,Skincare,89a6e61f-2353-47fe-9a8a-8ea613ae63e1,2024-03-12,1,672.72,605.45,10.0,Cash,No
eafa8b5a-ede5-4da0-a952-748ea6df5bca,Nathan Jimenez,Female,54,Japan,North Stephenmouth,Gold,2023-09-10,a28377fa-2182-4f45-a3a6-38855ecceefb,Furniture,Cabinet,ec6b513e-5e13-4d02-b3d3-08181da6da68,2024-02-01,2,671.07,1073.71,20.0,Cash,Yes
594dc648-bb3c-400e-84af-bdf19ddb9252,Angela Jackson,Male,70,USA,Port Michelle,Platinum,2022-02-02,d0167ab2-3707-42ba-9d1e-ea3cbda365a0,Beauty,Haircare,2ab3b524-a694-4cff-b814-c9937ad39355,2023-06-06,3,940.54,2539.46,10.0,Bank Transfer,No
ec5a24ec-fd99-4712-aa5e-4888e882779a,Donald Madden,Male,55,France,Adamtown,Gold,2023-11-01,52b36b50-9685-4147-9130-be1766b8cd57,Electronics,Laptop,5478c116-0984-46ec-b200-5d8aa3983be5,2024-05-12,5,231.39,1099.1,5.0,PayPal,No
f83537b5-1c8f-4cfa-863c-5e8032d7ddd8,Megan Flores,Male,24,Japan,West Christinaland,Gold,2023-05-26,efe45412-c0a6-49ea-9ae9-647f620409cf,Beauty,Fragrance,33e4a424-f054-46ea-b9d8-18f2d4667415,2024-04-02,4,570.91,2055.28,10.0,Credit Card,Yes
793b2dd3-0493-439f-8e7d-23f9fce3375e,Melissa Scott,Male,57,India,New Zachary,Bronze,2023-08-01,44ea0fe2-e41b-4dff-81bd-b043c691c06b,Furniture,Chair,21bc9061-8db4-4557-b2f8-ea6463cb25d5,2024-09-01,4,411.87,1400.36,15.0,PayPal,No
460d6f98-e868-4c93-9615-6b988cde0c6b,Jennifer Medina,Female,19,Australia,Scottland,Gold,2022-03-26,2444ff49-810f-497b-8072-0d4d25f5a84e,Electronics,Tablet,df501305-d5d1-40dc-98cc-fc65866413c4,2022-09-22,2,491.65,835.8,15.0,Bank Transfer,Yes
d735d47c-6beb-4289-811a-45db158b889e,James Barajas,Female,45,Germany,West Nicole,Gold,2023-07-25,9676ebd1-c7a3-45f3-b118-fa962008a738,Clothing,Dress,9304e082-4841-48c0-a28f-2947533693cb,2024-12-30,2,342.75,548.4,20.0,Cash,No
de460fe3-e7fa-4c9f-b92e-42bd25e07a9c,Gary Johnson,Male,24,Canada,South Carolborough,Bronze,2022-12-12,c7f55aa0-e8f1-47b7-bc53-8e4e72cf362a,Electronics,Laptop,3304e8dd-ec22-4629-ae53-614a55ffb913,2023-04-14,5,434.26,2171.3,0.0,PayPal,Yes
095a402b-2f79-48ad-82a2-613054f9f332,Tanya Lambert,Male,48,UK,Chenbury,Bronze,2023-09-15,c2fb4d3a-a760-48c0-9e0d-2a5bcd89c432,Clothing,Shoes,bb4dd972-32b0-4ff7-8fc1-3c6add833ed3,2023-10-14,3,681.95,1841.27,10.0,Credit Card,Yes
74fc195e-218d-4b78-b02e-9a67d998034b,John Fowler,Male,75,France,West Nancy,Gold,2023-06-30,0d4b5860-6417-4866-ae79-ecd548af80f5,Electronics,Mobile,2a883aaf-ebc4-4182-b1a0-1c1c375fb7d5,2024-09-13,5,91.52,457.6,0.0,Credit Card,Yes
a0e55252-8e4f-422e-9a94-32c842339bd6,Christina Wright,Male,75,Brazil,Crystalfurt,Platinum,2023-09-20,058c3623-a935-49a3-bda3-add0d4a0b488,Electronics,Tablet,c753139c-6d24-4aa3-889b-7adb1a17f469,2024-01-24,5,298.51,1194.04,20.0,Credit Card,No
8b0241ac-1fbc-4b5d-99ad-38cce0973581,Jennifer Rush,Male,22,India,North Danielle,Gold,2023-05-19,7a2de8e7-f302-4411-a247-3f73a8674de6,Clothing,Dress,55fe35a4-4c0f-47ec-906c-33d809b5740f,2023-09-25,1,501.45,476.38,5.0,Cash,Yes
fba00122-0111-42f4-bdc2-0ff22c47126d,Denise Gonzalez,Female,72,Australia,Welchton,Silver,2022-07-08,1573a588-3a9c-45af-b10c-dcb5a450ea96,Beauty,Fragrance,65730d57-046c-4ed5-9273-96815b5f2785,2022-12-06,3,952.19,2570.91,10.0,Cash,No
263223f8-dfb1-4b00-b737-53867f5d9b75,Melissa Long,Female,69,Germany,East Jim,Gold,2022-03-02,b03048a7-7caa-45b2-96dd-1722dabdb504,Furniture,Table,753c9aa4-e614-462b-955e-9091e8da6825,2024-08-03,2,466.67,886.67,5.0,Credit Card,Yes
ef6dbabe-1c8c-47f3-bfd2-66f8ba82bc09,Erin Parks,Male,55,Canada,Jeffreyview,Silver,2023-06-06,df9ef96f-7911-417e-97a0-f2175208df70,Electronics,Headphones,e6a3056a-7cb9-4f61-8eaa-0d94f8a9fefd,2024-07-21,2,157.83,315.66,0.0,Cash,No
4b1fe0d3-f164-4be7-8c00-baf642cb9324,Sarah Peterson,Other,38,South Africa,North Amy,Silver,2022-03-01,c33ff738-f31f-4be2-897a-95212a0041df,Beauty,Fragrance,29fcc154-30d9-438b-b65f-bf9431958823,2024-05-19,4,131.39,420.45,20.0,Cash,Yes
5a606835-9acd-4713-bbd4-d8b9406f3dfe,Michelle Price,Female,59,USA,North Steven,Gold,2022-02-18,33b3c0c4-7f43-4374-a4ba-8c30aebabe4f,Clothing,Jacket,92db68d5-b330-4486-be7c-221866159617,2023-10-17,2,351.63,703.26,0.0,Credit Card,No
a218fd70-47f4-4baf-8a97-ca8323872e3d,Kelly Brown,Female,29,India,Brittanymouth,Platinum,2022-09-30,d8ce5bc5-67e2-47b6-a754-875ddd1e778b,Beauty,Haircare,041e908d-dc92-4c1d-9f09-0a6f07867bf8,2023-05-07,4,141.57,509.65,10.0,Bank Transfer,No
e5e4bb39-9b90-41c4-a019-c61f63c3efcc,Michael Snow,Other,73,UK,Lake Ashleyhaven,Bronze,2023-05-26,5ae00b16-1c47-4295-a488-6c77b86186ef,Clothing,Shoes,47b9dea3-18e2-4405-9f9a-81dd63c696e5,2023-09-26,4,102.28,368.21,10.0,PayPal,Yes
eafca4ed-e4b4-44f5-84b0-3c89bfdfd239,Justin Murray,Male,33,Japan,Port Susanton,Platinum,2022-07-25,63ac3c3f-60b9-46e6-be9a-968e5b7d3393,Furniture,Table,b995ce9c-6b4c-4d02-9229-73a74557f59e,2024-01-28,2,423.69,847.38,0.0,Cash,No
8e808c12-aef0-4287-a96d-a37d8ff3e6e4,Deborah Hanson,Other,41,Australia,Rodriguezport,Bronze,2023-03-09,7811eb1e-5bab-47e1-b7c5-3c4035024e83,Electronics,Headphones,7df512f5-14a3-4b56-b9db-9bc61301ede8,2023-06-03,5,209.7,996.07,5.0,Cash,No
8de23ec4-06af-48b4-85b4-7599fc99a5f9,Justin Savage,Other,43,Japan,Hernandezshire,Silver,2022-02-11,129fd1a5-c1a5-46a2-91e6-01f9fbe902c1,Beauty,Skincare,17ed9100-7682-4155-9041-ff1c4eab5142,2024-08-31,4,964.5,3086.4,20.0,Cash,No
a40cfdd5-fbd6-4c98-8330-645054a9a8be,Stephanie Leonard,Male,36,Australia,West Christian,Bronze,2022-07-01,f160a896-00f0-4da9-91e3-1042283fb27e,Beauty,Nails,112695bf-f5d6-4429-985b-84b1ab8b5d48,2022-10-11,1,479.77,407.8,15.0,Bank Transfer,Yes
be5503e7-b396-464c-b1a4-b48a53cdeb0f,Sharon Miller,Female,71,South Africa,North Travisshire,Silver,2022-06-11,3258dfd4-a5a2-4e19-b431-2e3e9272bdea,Beauty,Haircare,41ad301f-ac50-44b0-bc18-be17c62d5620,2023-07-11,3,892.6,2677.8,0.0,PayPal,No
71cf1a5e-b475-45df-80bc-d71030db7dcb,Jennifer Fuentes,Female,34,USA,East Angela,Silver,2022-03-04,89f9c69e-1721-4274-a6d4-6b2de9324dd7,Electronics,Laptop,5f3d8f8c-b80d-44bc-8140-64542082dc22,2023-02-07,4,246.59,986.36,0.0,Bank Transfer,Yes
04b53aa2-8470-4830-ace8-51d867d51774,Rebecca Clayton,Male,69,France,Brianbury,Platinum,2023-08-27,6f1cfbc9-5d4b-4df5-8663-3a453bd42889,Electronics,Camera,011a22bb-ba87-4bbd-8541-599c1df7798a,2024-01-29,3,771.21,2313.63,0.0,Bank Transfer,Yes
40851fe9-3f4d-444a-96ea-5bd06b2c7bf2,Mrs. Michelle Rowe,Other,60,Japan,West Linda,Gold,2023-02-21,01e1c8d9-e87b-4943-b040-8b05935fba56,Electronics,Laptop,5a39c67c-e321-4235-8938-8630bb015d42,2024-07-10,4,565.15,2034.54,,PayPal,Yes
65cfe10f-9204-4b63-8893-e8ba49dcb8be,Stephen Mendoza,Male,61,Brazil,New Davidstad,Bronze,2023-06-26,2d2c918f-5c3a-4a56-8a97-8643548a6a30,Furniture,Table,13117208-bfa1-48d7-8078-3acbd73f9bd1,2024-05-12,4,30.48,115.82,5.0,Cash,Yes
6c7ca040-5794-4755-a5b7-915c4616a8e2,Barbara Lutz,Other,36,France,West Elizabeth,Platinum,2023-05-27,e4f19766-c0e5-4fa7-a9b6-9b9ebe784941,Clothing,Jacket,67130aa0-6fb4-4d1f-b3a5-15e7abe1a7af,2024-09-11,2,731.87,1317.37,10.0,Credit Card,No
00596ec1-5400-4a46-81c8-9b8dc6ea30d7,Christopher Thompson,Female,52,Japan,Cynthiaport,Bronze,2023-05-14,a57aebdf-f110-4ae3-989a-2b5a5732be19,Electronics,Laptop,c4e10263-c724-4816-a0c5-eccd84890882,2024-04-20,1,854.5,854.5,0.0,PayPal,Yes
549eb28a-38d5-437a-8723-6b9b015a4866,Randall Barnes,Female,29,Canada,Lucasside,Platinum,2023-03-23,9f246ede-438a-4626-9df9-87ae02e5c5d4,Furniture,Chair,55daadbe-a891-4c20-8f10-92ed1b7fdad9,2024-06-01,5,768.34,3073.36,20.0,Bank Transfer,Yes
22d5b90f-ae98-4aef-88a0-abc7f820c6a1,Tanner Branch,Female,60,South Africa,North Alanstad,Gold,2023-06-15,5e214ee3-dda4-4285-abd7-9b0e8020e226,Electronics,Tablet,ada7ca8f-e9ca-4b3d-9912-1700e94c10ae,2024-10-21,1,359.71,305.75,15.0,PayPal,No
6ef35880-6508-4026-a152-307367844b3d,William Henderson,Other,19,South Africa,Douglasside,Bronze,2022-12-21,a686d1ac-991c-4dd8-a7c0-3fb94c74994f,Electronics,Laptop,59ce9bda-519c-443e-81d4-037bcf90b5fb,2024-09-14,2,348.68,557.89,20.0,PayPal,No
16539fef-03e0-4011-9dbd-144f924324d2,Dillon Wilkins,Other,40,USA,South Keithfurt,Gold,2022-02-20,821c3640-9260-4a2d-8735-b5604f9b881d,Beauty,Fragrance,c1c1e56e-6a0d-4359-a7a4-45778f86c905,2023-07-17,1,809.2,687.82,15.0,PayPal,Yes
5400e3ef-a57a-4bdf-ada2-469a65483abc,Heather Martinez,Male,57,India,Stephaniemouth,Bronze,2023-07-14,9379b0db-a720-41ac-bce0-a5c349617095,Clothing,Jacket,7e70aaee-b4d4-43b0-b390-fdd29a5c3c90,2023-12-12,5,773.13,3285.8,15.0,Cash,No
67dfa83f-48bb-44aa-8cc7-959d74eb2415,Victor Wilson,Male,75,USA,East Seth,Bronze,2022-08-09,bfd6f748-bba0-40b4-a97b-c02259506d79,Beauty,Makeup,cb0dcfcf-016e-4999-8537-49b9ed879da8,2022-12-11,1,575.23,575.23,0.0,Cash,No
e01c0d4a-88c0-47fb-bdb1-42dc2c42f539,Bruce Snyder,Female,65,USA,New Robertland,Gold,2023-01-02,d81a5bf0-0075-4631-a85f-3fd129ee2daf,Beauty,Skincare,29450e74-b035-438c-ad6d-0d4ec324ee82,2024-03-18,2,844.59,1351.34,20.0,Credit Card,Yes
85f2cab1-e790-4367-b88c-ac010a463d5c,Melissa Wilson,Female,49,Japan,Thomasburgh,Gold,2022-09-17,243195e3-73ac-469c-8a34-8f3bbf67b759,Electronics,Camera,6b35f63a-0276-4f07-86c4-bdf61133bd7f,2024-03-16,1,788.28,709.45,10.0,PayPal,No
31c00f5a-7480-412b-8d3f-968ac959e2a5,Andrea Willis,Other,70,Brazil,South Stevenshire,Gold,2022-02-05,e4ee9cf8-f970-4d42-9633-f845a7e36f1d,Electronics,Mobile,c129bc6d-06e0-4bd0-a8f1-0eb3cb0d6e2f,2022-04-20,1,939.66,892.68,5.0,Cash,No
dbeb254e-b019-4aa5-8889-4cfaa59a1b28,Steven Shelton,Male,35,Australia,Dalehaven,Platinum,2022-09-13,9ae750d7-9479-46b0-87d4-c79ea2127762,Electronics,Camera,e22629e7-8412-40fd-b7e9-7284c11f9a1c,2024-11-24,3,84.36,227.77,10.0,Cash,No
9accc5c5-16d8-46e2-b30e-6d7264459fda,Thomas Murray,Male,19,France,Atkinsonton,Gold,2022-03-27,7ec80194-22c2-4594-837f-dff8802ca261,Clothing,Shirt,892fc077-78b2-4e8c-8508-19fd60cffe2d,2023-06-01,2,932.1,1491.36,20.0,Credit Card,No
34081d8a-5ad5-44c3-8f4e-884e333e0c1c,Paige Grant,Male,24,France,New Christophermouth,Gold,2023-10-09,55e70914-d792-44ad-bb02-3456b0a46613,Furniture,Chair,0f97bbb6-d0f1-44cf-b13d-3d2077cd5c40,2024-07-23,2,580.65,929.04,20.0,Credit Card,Yes
a0b9937e-aad1-4403-ab69-61ec8440e755,Daniel Jensen,Male,35,France,Williamtown,Bronze,2023-10-12,c18d6542-e62b-463f-948e-d0af9328dd92,Sports,Accessories,8e04ceb9-cfa7-4bd0-9d2d-fdce9a6aa3fe,2024-07-05,5,304.23,1216.92,20.0,Cash,Yes
8ee40886-bbaf-4676-8fd9-8f5863e9509c,Linda Smith,Female,66,USA,Christinetown,Gold,2023-08-28,629cbab5-1381-44a2-bf86-9f70a763d19d,Beauty,Skincare,6ab60823-e534-4af7-9be7-d40f780f56a3,2024-05-18,3,276.36,829.08,0.0,PayPal,Yes
7dc8e7c9-4683-4971-947a-598c1feef998,Victoria Hutchinson,Male,55,USA,Timothyton,Bronze,2022-12-11,ed937bca-218e-4e67-8b37-f0af34eb4884,Beauty,Skincare,7fccf220-6da3-4314-92ce-d1653c2b5e3d,2023-07-08,4,811.41,2758.79,15.0,Credit Card,No
e4820dad-3af1-4cbd-8ba3-eb32a3a9c464,Christian Olson,Male,55,Japan,Smithside,Silver,2022-11-23,0abfce7b-e0fd-40df-8a0b-7bfd80d80aef,Electronics,Tablet,70508bfa-4150-475b-87b1-01318d78ef09,2024-03-13,2,193.28,309.25,20.0,Credit Card,Yes
4385be9a-3eec-4d58-a0c3-b10aabab527a,Danielle Lawson,Female,31,UK,Baileytown,Silver,2022-05-25,794f9852-6240-4854-9a8a-f1bbddceba50,Sports,Outdoor,8f012bdd-e2bb-4c56-84f0-1aefbff91bcc,2024-05-16,4,15.23,48.74,20.0,Cash,Yes
c46ddc4d-2f00-4113-a454-2e23e3b2481b,Edward Dixon,Female,53,Germany,South Mariachester,Bronze,2022-08-14,bdcaaa93-82b1-4ad7-b9b4-cfbe991b6a59,Beauty,Makeup,6b7f24a5-d9ba-48cf-bc76-6f8095b5bfed,2024-12-16,5,670.21,3183.5,5.0,Cash,No
